ROW_NUM,YM,CTRD_NM,CTRD_CODE,LVSTCKSPC_NM,LVSTCKSPC_CODE,THSMON,THSMON_ACMTL
12603,201812,전북,6450000,토끼,LBI1000018,810,18791
12602,201812,전북,6450000,오리,LBI1000016,984474,11831379
12601,201812,전북,6450000,말,LBI1000007,2,30
12600,201812,전북,6450000,돼지,LBI1000006,197316,2029961
12599,201812,충남,6440000,닭,LBI1000088,9158699,106001640
12598,201812,충남,6440000,산양,LBI1000087,1046,12457
12612,201812,전남,6460000,닭,LBI1000088,4312917,62103648
12611,201812,전남,6460000,산양,LBI1000087,2548,28350
12628,201812,제주,6500000,산양,LBI1000087,24,287
12613,201812,경북,6470000,돼지,LBI1000006,104818,1233390
12614,201812,경북,6470000,말,LBI1000007,3,48
12629,201812,제주,6500000,닭,LBI1000088,677646,8336005
12595,201812,충남,6440000,돼지,LBI1000006,188550,2233161
12627,201812,제주,6500000,소,LBI1000080,482,5781
12626,201812,제주,6500000,꿩,LBI1000022,245,245
12625,201812,제주,6500000,오리,LBI1000016,8386,131664
12624,201812,제주,6500000,말,LBI1000007,134,983
12623,201812,제주,6500000,돼지,LBI1000006,76048,860143
12622,201812,경남,6480000,닭,LBI1000088,758874,10739364
12621,201812,경남,6480000,산양,LBI1000087,1310,10858
12620,201812,경남,6480000,소,LBI1000080,11544,129308
12619,201812,경남,6480000,오리,LBI1000016,326675,3147933
12618,201812,경남,6480000,돼지,LBI1000006,171692,1908783
12617,201812,경북,6470000,닭,LBI1000088,6728277,84972358
12616,201812,경북,6470000,산양,LBI1000087,1114,8689
12615,201812,경북,6470000,소,LBI1000080,7908,91902
12596,201812,충남,6440000,말,LBI1000007,1,63
12579,201812,경기,6410000,소,LBI1000080,21626,237566
12594,201812,충북,6430000,닭,LBI1000088,10406860,148047515
12567,201812,광주,6290000,돼지,LBI1000006,24529,267854
12573,201812,울산,6310000,소,LBI1000080,1008,12294
12572,201812,울산,6310000,돼지,LBI1000006,9426,109472
12571,201812,대전,6300000,소,LBI1000080,799,9195
12570,201812,대전,6300000,돼지,LBI1000006,24365,272938
12569,201812,광주,6290000,소,LBI1000080,1163,13817
12568,201812,광주,6290000,말,LBI1000007,1,7
12566,201812,인천,6280000,닭,LBI1000088,444346,7317148
12575,201812,경기,6410000,돼지,LBI1000006,243723,2899124
12565,201812,인천,6280000,소,LBI1000080,951,14307
12564,201812,인천,6280000,꿩,LBI1000022,2586,8027
12563,201812,인천,6280000,돼지,LBI1000006,34931,350272
12562,201812,대구,6270000,닭,LBI1000088,1391132,17883214
12561,201812,대구,6270000,소,LBI1000080,1655,21100
12560,201812,대구,6270000,돼지,LBI1000006,35324,415299
12574,201812,울산,6310000,산양,LBI1000087,272,1175
12576,201812,경기,6410000,말,LBI1000007,2,21
12593,201812,충북,6430000,산양,LBI1000087,2856,35561
12586,201812,강원,6420000,닭,LBI1000088,1173509,16257677
12592,201812,충북,6430000,면양,LBI1000086,3,7
12591,201812,충북,6430000,소,LBI1000080,15830,173977
12590,201812,충북,6430000,사슴,LBI1000017,5,79
12589,201812,충북,6430000,오리,LBI1000016,696038,10976144
12588,201812,충북,6430000,말,LBI1000007,15,25
12587,201812,충북,6430000,돼지,LBI1000006,251430,2903737
12585,201812,강원,6420000,산양,LBI1000087,728,7101
12577,201812,경기,6410000,메추리,LBI1000021,105499,1011917
12584,201812,강원,6420000,소,LBI1000080,2856,32375
12583,201812,강원,6420000,사슴,LBI1000017,1,3
12582,201812,강원,6420000,돼지,LBI1000006,48169,563900
12581,201812,경기,6410000,닭,LBI1000088,10735884,139751229
12580,201812,경기,6410000,산양,LBI1000087,496,2033
12578,201812,경기,6410000,당나귀,LBI1000023,4,58
12633,201811,인천,6280000,돼지,LBI1000006,38656,315341
12658,201811,충북,6430000,말,LBI1000007,10,10
12655,201811,강원,6420000,산양,LBI1000087,674,6373
12632,201811,대구,6270000,닭,LBI1000088,1614088,16492082
12651,201811,강원,6420000,돼지,LBI1000006,52804,515731
12652,201811,강원,6420000,말,LBI1000007,2,10
12653,201811,강원,6420000,소,LBI1000080,2316,29519
12654,201811,강원,6420000,면양,LBI1000086,12,39
12656,201811,강원,6420000,닭,LBI1000088,1567130,15084168
12657,201811,충북,6430000,돼지,LBI1000006,273154,2652307
12659,201811,충북,6430000,오리,LBI1000016,1068919,10280106
12649,201811,경기,6410000,산양,LBI1000087,458,1537
12660,201811,충북,6430000,사슴,LBI1000017,9,74
12661,201811,충북,6430000,소,LBI1000080,13530,158147
12662,201811,충북,6430000,산양,LBI1000087,2452,32705
12664,201811,충남,6440000,돼지,LBI1000006,216935,2044611
12665,201811,충남,6440000,말,LBI1000007,2,62
12666,201811,충남,6440000,소,LBI1000080,2742,34642
12650,201811,경기,6410000,닭,LBI1000088,11495214,129015345
12648,201811,경기,6410000,소,LBI1000080,17794,215940
12668,201811,충남,6440000,닭,LBI1000088,10329042,96842941
12639,201811,대전,6300000,돼지,LBI1000006,27910,248573
12630,201811,대구,6270000,돼지,LBI1000006,36379,379975
12634,201811,인천,6280000,꿩,LBI1000022,5140,5441
12635,201811,인천,6280000,소,LBI1000080,870,13356
12636,201811,인천,6280000,닭,LBI1000088,438139,6872802
12637,201811,광주,6290000,돼지,LBI1000006,25383,243325
12638,201811,광주,6290000,소,LBI1000080,1151,12654
12640,201811,대전,6300000,소,LBI1000080,651,8396
12647,201811,경기,6410000,당나귀,LBI1000023,3,54
12641,201811,울산,6310000,돼지,LBI1000006,9486,100046
12642,201811,울산,6310000,소,LBI1000080,925,11286
12643,201811,울산,6310000,산양,LBI1000087,195,903
12644,201811,경기,6410000,돼지,LBI1000006,273192,2655401
12645,201811,경기,6410000,말,LBI1000007,1,19
12646,201811,경기,6410000,메추리,LBI1000021,115649,906418
12667,201811,충남,6440000,산양,LBI1000087,936,11411
12663,201811,충북,6430000,닭,LBI1000088,11160135,137640655
12669,201811,전북,6450000,돼지,LBI1000006,216355,1832645
12683,201811,경북,6470000,소,LBI1000080,6675,83994
12631,201811,대구,6270000,소,LBI1000080,1501,19445
12696,201811,제주,6500000,닭,LBI1000088,709101,7658359
12695,201811,제주,6500000,산양,LBI1000087,32,263
12694,201811,제주,6500000,소,LBI1000080,455,5299
12693,201811,제주,6500000,오리,LBI1000016,7015,123278
12692,201811,제주,6500000,말,LBI1000007,96,849
12691,201811,제주,6500000,돼지,LBI1000006,76142,784095
12690,201811,경남,6480000,닭,LBI1000088,829707,9980490
12670,201811,전북,6450000,말,LBI1000007,1,28
12688,201811,경남,6480000,소,LBI1000080,9329,117764
12687,201811,경남,6480000,오리,LBI1000016,287890,2821258
12686,201811,경남,6480000,돼지,LBI1000006,180197,1737091
12685,201811,경북,6470000,닭,LBI1000088,6593609,78244081
12684,201811,경북,6470000,산양,LBI1000087,767,7575
12689,201811,경남,6480000,산양,LBI1000087,1205,9548
12682,201811,경북,6470000,말,LBI1000007,4,45
12676,201811,전남,6460000,돼지,LBI1000006,123577,1205138
12671,201811,전북,6450000,오리,LBI1000016,1098384,10846905
12681,201811,경북,6470000,돼지,LBI1000006,113289,1128572
12672,201811,전북,6450000,토끼,LBI1000018,768,17981
12673,201811,전북,6450000,당나귀,LBI1000023,1,1
12675,201811,전북,6450000,닭,LBI1000088,31877888,372398150
12674,201811,전북,6450000,소,LBI1000080,1539,19538
12677,201811,전남,6460000,오리,LBI1000016,3757367,37407011
12678,201811,전남,6460000,소,LBI1000080,5435,60727
12679,201811,전남,6460000,산양,LBI1000087,2511,25802
12680,201811,전남,6460000,닭,LBI1000088,4368633,57790731
12739,201810,전남,6460000,돼지,LBI1000006,124339,1081561
12744,201810,전남,6460000,닭,LBI1000088,4681200,53422098
12745,201810,경북,6470000,돼지,LBI1000006,119301,1015283
12743,201810,전남,6460000,산양,LBI1000087,2219,23291
12742,201810,전남,6460000,소,LBI1000080,5163,55292
12741,201810,전남,6460000,오리,LBI1000016,4104542,33649644
12740,201810,전남,6460000,말,LBI1000007,3,11
12736,201810,전북,6450000,토끼,LBI1000018,800,17213
12738,201810,전북,6450000,닭,LBI1000088,32610094,340520262
12702,201810,인천,6280000,닭,LBI1000088,429806,6434663
12734,201810,전북,6450000,말,LBI1000007,2,27
12735,201810,전북,6450000,오리,LBI1000016,1320686,9748521
12747,201810,경북,6470000,소,LBI1000080,6839,77319
12737,201810,전북,6450000,소,LBI1000080,1423,17999
12746,201810,경북,6470000,말,LBI1000007,7,41
12703,201810,광주,6290000,돼지,LBI1000006,27860,217942
12748,201810,경북,6470000,산양,LBI1000087,852,6808
12749,201810,경북,6470000,닭,LBI1000088,6795220,71650472
12750,201810,경남,6480000,돼지,LBI1000006,180468,1556894
12751,201810,경남,6480000,말,LBI1000007,3,50
12752,201810,경남,6480000,오리,LBI1000016,291598,2533368
12753,201810,경남,6480000,소,LBI1000080,10589,108435
12754,201810,경남,6480000,산양,LBI1000087,879,8343
12755,201810,경남,6480000,닭,LBI1000088,752711,9150783
12756,201810,제주,6500000,돼지,LBI1000006,76050,707953
12757,201810,제주,6500000,말,LBI1000007,99,753
12731,201810,충남,6440000,산양,LBI1000087,1107,10475
12758,201810,제주,6500000,오리,LBI1000016,8078,116263
12759,201810,제주,6500000,소,LBI1000080,471,4844
12760,201810,제주,6500000,산양,LBI1000087,26,231
12761,201810,제주,6500000,닭,LBI1000088,682996,6949258
12732,201810,충남,6440000,닭,LBI1000088,10251892,86513899
12733,201810,전북,6450000,돼지,LBI1000006,213305,1616290
12730,201810,충남,6440000,소,LBI1000080,2586,31900
12713,201810,경기,6410000,당나귀,LBI1000023,4,51
12729,201810,충남,6440000,당나귀,LBI1000023,8,9
12700,201810,인천,6280000,돼지,LBI1000006,37234,276685
12699,201810,대구,6270000,닭,LBI1000088,1684815,14877994
12698,201810,대구,6270000,소,LBI1000080,1606,17944
12697,201810,대구,6270000,돼지,LBI1000006,39103,343596
12704,201810,광주,6290000,말,LBI1000007,1,6
12705,201810,광주,6290000,소,LBI1000080,1194,11503
12706,201810,대전,6300000,돼지,LBI1000006,29829,220663
12707,201810,대전,6300000,소,LBI1000080,737,7745
12708,201810,울산,6310000,돼지,LBI1000006,9724,90560
12709,201810,울산,6310000,소,LBI1000080,961,10361
12710,201810,울산,6310000,산양,LBI1000087,98,708
12711,201810,경기,6410000,돼지,LBI1000006,279185,2382209
12712,201810,경기,6410000,메추리,LBI1000021,108637,790769
12701,201810,인천,6280000,소,LBI1000080,889,12486
12714,201810,경기,6410000,소,LBI1000080,19787,198146
12722,201810,충북,6430000,돼지,LBI1000006,275825,2379153
12728,201810,충남,6440000,돼지,LBI1000006,222369,1827676
12727,201810,충북,6430000,닭,LBI1000088,12033237,126480520
12726,201810,충북,6430000,산양,LBI1000087,2888,30253
12725,201810,충북,6430000,소,LBI1000080,14275,144617
12723,201810,충북,6430000,오리,LBI1000016,1222514,9211187
12724,201810,충북,6430000,사슴,LBI1000017,6,65
12721,201810,강원,6420000,닭,LBI1000088,1423719,13517038
12720,201810,강원,6420000,산양,LBI1000087,560,5699
12719,201810,강원,6420000,소,LBI1000080,2336,27203
12718,201810,강원,6420000,말,LBI1000007,1,8
12717,201810,강원,6420000,돼지,LBI1000006,52730,462927
12716,201810,경기,6410000,닭,LBI1000088,11871065,117520131
12715,201810,경기,6410000,산양,LBI1000087,375,1079
12802,201809,전남,6460000,돼지,LBI1000006,94691,957222
12806,201809,전남,6460000,닭,LBI1000088,3814006,48740898
12805,201809,전남,6460000,산양,LBI1000087,1950,21072
12804,201809,전남,6460000,소,LBI1000080,6725,50129
12803,201809,전남,6460000,오리,LBI1000016,3570101,29545102
12795,201809,충남,6440000,산양,LBI1000087,822,9368
12801,201809,전북,6450000,닭,LBI1000088,28827426,307910168
12800,201809,전북,6450000,소,LBI1000080,2560,16576
12799,201809,전북,6450000,토끼,LBI1000018,1251,16413
12798,201809,전북,6450000,오리,LBI1000016,1218895,8427835
12797,201809,전북,6450000,돼지,LBI1000006,159808,1402985
12796,201809,충남,6440000,닭,LBI1000088,8275620,76262007
12808,201809,경북,6470000,말,LBI1000007,3,34
12807,201809,경북,6470000,돼지,LBI1000006,91390,895982
12815,201809,경남,6480000,산양,LBI1000087,782,7464
12809,201809,경북,6470000,소,LBI1000080,9815,70480
12810,201809,경북,6470000,산양,LBI1000087,463,5956
12811,201809,경북,6470000,닭,LBI1000088,5705033,64855252
12812,201809,경남,6480000,돼지,LBI1000006,139837,1376426
12813,201809,경남,6480000,오리,LBI1000016,295571,2241770
12814,201809,경남,6480000,소,LBI1000080,12409,97846
12816,201809,경남,6480000,닭,LBI1000088,660115,8398072
12817,201809,제주,6500000,돼지,LBI1000006,62475,631903
12818,201809,제주,6500000,말,LBI1000007,68,654
12819,201809,제주,6500000,오리,LBI1000016,7340,108185
12820,201809,제주,6500000,소,LBI1000080,551,4373
12821,201809,제주,6500000,산양,LBI1000087,25,205
12822,201809,제주,6500000,닭,LBI1000088,599737,6266262
12793,201809,충남,6440000,말,LBI1000007,12,60
12794,201809,충남,6440000,소,LBI1000080,4585,29314
12782,201809,강원,6420000,말,LBI1000007,2,7
12792,201809,충남,6440000,돼지,LBI1000006,162334,1605307
12776,201809,경기,6410000,메추리,LBI1000021,52089,682132
12762,201809,대구,6270000,돼지,LBI1000006,28645,304493
12763,201809,대구,6270000,소,LBI1000080,2264,16338
12764,201809,대구,6270000,닭,LBI1000088,1322454,13193179
12765,201809,인천,6280000,돼지,LBI1000006,23863,239451
12766,201809,인천,6280000,소,LBI1000080,1518,11597
12767,201809,인천,6280000,닭,LBI1000088,398410,6004857
12768,201809,광주,6290000,돼지,LBI1000006,19903,190082
12769,201809,광주,6290000,소,LBI1000080,1324,10309
12770,201809,대전,6300000,돼지,LBI1000006,19938,190834
12771,201809,대전,6300000,소,LBI1000080,1163,7008
12772,201809,울산,6310000,돼지,LBI1000006,7741,80836
12791,201809,충북,6430000,닭,LBI1000088,10646229,114447283
12774,201809,울산,6310000,산양,LBI1000087,15,610
12775,201809,경기,6410000,돼지,LBI1000006,202425,2103024
12773,201809,울산,6310000,소,LBI1000080,1431,9400
12777,201809,경기,6410000,당나귀,LBI1000023,6,47
12785,201809,강원,6420000,닭,LBI1000088,1171635,12093319
12790,201809,충북,6430000,산양,LBI1000087,2298,27365
12789,201809,충북,6430000,소,LBI1000080,17188,130342
12778,201809,경기,6410000,소,LBI1000080,23777,178359
12787,201809,충북,6430000,오리,LBI1000016,1000859,7988673
12786,201809,충북,6430000,돼지,LBI1000006,207078,2103328
12788,201809,충북,6430000,사슴,LBI1000017,20,59
12784,201809,강원,6420000,산양,LBI1000087,559,5139
12783,201809,강원,6420000,소,LBI1000080,3646,24867
12781,201809,강원,6420000,돼지,LBI1000006,43190,410197
12780,201809,경기,6410000,닭,LBI1000088,10334967,105649066
12779,201809,경기,6410000,산양,LBI1000087,348,704
12831,201808,광주,6290000,소,LBI1000080,1079,8985
12823,201808,대구,6270000,돼지,LBI1000006,30321,275848
12825,201808,대구,6270000,닭,LBI1000088,1588257,11870725
12826,201808,인천,6280000,돼지,LBI1000006,24354,215588
12827,201808,인천,6280000,소,LBI1000080,1194,10079
12828,201808,인천,6280000,닭,LBI1000088,866584,5606447
12829,201808,광주,6290000,돼지,LBI1000006,17821,170179
12830,201808,광주,6290000,말,LBI1000007,1,5
12824,201808,대구,6270000,소,LBI1000080,1626,14074
11689,201808,전북,6450000,토끼,LBI1000018,1403,15162
11674,201808,충북,6430000,오리,LBI1000016,1046748,6987814
11699,201808,경북,6470000,소,LBI1000080,8213,60665
11693,201808,전남,6460000,오리,LBI1000016,4111979,25975001
11694,201808,전남,6460000,소,LBI1000080,5632,43404
11695,201808,전남,6460000,산양,LBI1000087,3087,19122
11696,201808,전남,6460000,닭,LBI1000088,5375208,44926892
11697,201808,경북,6470000,돼지,LBI1000006,92858,804592
11698,201808,경북,6470000,말,LBI1000007,3,31
11700,201808,경북,6470000,산양,LBI1000087,977,5493
11709,201808,제주,6500000,오리,LBI1000016,11955,100845
11701,201808,경북,6470000,닭,LBI1000088,7841112,59150219
11702,201808,경남,6480000,돼지,LBI1000006,142622,1236589
11704,201808,경남,6480000,소,LBI1000080,11214,85437
11705,201808,경남,6480000,산양,LBI1000087,1255,6682
11706,201808,경남,6480000,닭,LBI1000088,765195,7737957
11707,201808,제주,6500000,돼지,LBI1000006,68582,569428
11692,201808,전남,6460000,돼지,LBI1000006,96026,862531
11691,201808,전북,6450000,닭,LBI1000088,35576416,279082742
11690,201808,전북,6450000,소,LBI1000080,1648,14016
11688,201808,전북,6450000,오리,LBI1000016,1140355,7208940
11687,201808,전북,6450000,말,LBI1000007,1,25
11686,201808,전북,6450000,돼지,LBI1000006,157218,1243177
11685,201808,충남,6440000,닭,LBI1000088,9375707,67986387
11684,201808,충남,6440000,산양,LBI1000087,1399,8546
11683,201808,충남,6440000,소,LBI1000080,3206,24729
11682,201808,충남,6440000,사슴,LBI1000017,9,13
11681,201808,충남,6440000,말,LBI1000007,4,48
11680,201808,충남,6440000,돼지,LBI1000006,163197,1442973
11679,201808,충북,6430000,닭,LBI1000088,12178507,103801054
11678,201808,충북,6430000,산양,LBI1000087,4894,25067
11677,201808,충북,6430000,면양,LBI1000086,1,4
11676,201808,충북,6430000,소,LBI1000080,14911,113154
11675,201808,충북,6430000,사슴,LBI1000017,3,39
11708,201808,제주,6500000,말,LBI1000007,81,586
11703,201808,경남,6480000,오리,LBI1000016,350805,1946199
11710,201808,제주,6500000,소,LBI1000080,498,3822
11664,201808,경기,6410000,메추리,LBI1000021,42065,630043
11670,201808,강원,6420000,소,LBI1000080,3178,21221
11669,201808,강원,6420000,돼지,LBI1000006,45678,367007
11668,201808,경기,6410000,닭,LBI1000088,10978481,95314099
11711,201808,제주,6500000,산양,LBI1000087,34,180
11666,201808,경기,6410000,소,LBI1000080,20521,154582
11665,201808,경기,6410000,당나귀,LBI1000023,5,41
11663,201808,경기,6410000,말,LBI1000007,2,18
11672,201808,강원,6420000,닭,LBI1000088,1147248,10921684
11662,201808,경기,6410000,돼지,LBI1000006,213176,1900599
11661,201808,울산,6310000,산양,LBI1000087,18,595
11660,201808,울산,6310000,소,LBI1000080,978,7969
11659,201808,울산,6310000,돼지,LBI1000006,7866,73095
11658,201808,대전,6300000,소,LBI1000080,738,5845
11657,201808,대전,6300000,돼지,LBI1000006,20785,170896
11671,201808,강원,6420000,산양,LBI1000087,844,4580
11667,201808,경기,6410000,산양,LBI1000087,356,356
11673,201808,충북,6430000,돼지,LBI1000006,219633,1896250
11712,201808,제주,6500000,닭,LBI1000088,715380,5666525
11738,201807,충북,6430000,사슴,LBI1000017,4,36
11737,201807,충북,6430000,오리,LBI1000016,1117045,5941066
11736,201807,충북,6430000,돼지,LBI1000006,218550,1676617
11735,201807,강원,6420000,닭,LBI1000088,1279732,9774436
11734,201807,강원,6420000,산양,LBI1000087,861,3736
11733,201807,강원,6420000,소,LBI1000080,2461,18043
11732,201807,강원,6420000,돼지,LBI1000006,42383,321329
11731,201807,경기,6410000,닭,LBI1000088,13192896,84335618
11730,201807,경기,6410000,소,LBI1000080,17158,134061
11728,201807,경기,6410000,메추리,LBI1000021,86627,587978
11727,201807,경기,6410000,말,LBI1000007,5,16
11726,201807,경기,6410000,돼지,LBI1000006,217735,1687423
11713,201807,대구,6270000,돼지,LBI1000006,31579,245527
11725,201807,울산,6310000,산양,LBI1000087,31,577
11714,201807,대구,6270000,소,LBI1000080,1733,12448
11715,201807,대구,6270000,닭,LBI1000088,1895295,10282468
11740,201807,충북,6430000,산양,LBI1000087,5363,20173
11716,201807,인천,6280000,돼지,LBI1000006,25208,191234
11717,201807,인천,6280000,소,LBI1000080,940,8885
11718,201807,인천,6280000,닭,LBI1000088,1453044,4739863
11719,201807,광주,6290000,돼지,LBI1000006,18717,152358
11720,201807,광주,6290000,소,LBI1000080,1018,7906
11721,201807,대전,6300000,돼지,LBI1000006,20654,150111
11722,201807,대전,6300000,소,LBI1000080,556,5107
11723,201807,울산,6310000,돼지,LBI1000006,8087,65229
11724,201807,울산,6310000,소,LBI1000080,872,6991
11739,201807,충북,6430000,소,LBI1000080,13159,98243
11729,201807,경기,6410000,당나귀,LBI1000023,8,36
11741,201807,충북,6430000,닭,LBI1000088,14042050,91622547
11767,201807,경남,6480000,소,LBI1000080,9934,74223
11760,201807,경북,6470000,말,LBI1000007,7,28
11761,201807,경북,6470000,소,LBI1000080,6523,52452
11762,201807,경북,6470000,산양,LBI1000087,848,4516
11763,201807,경북,6470000,닭,LBI1000088,10846234,51309107
11764,201807,경남,6480000,돼지,LBI1000006,142719,1093967
11765,201807,경남,6480000,말,LBI1000007,3,47
11766,201807,경남,6480000,오리,LBI1000016,285699,1595394
11768,201807,경남,6480000,산양,LBI1000087,1000,5427
11758,201807,전남,6460000,닭,LBI1000088,8880667,39551684
11769,201807,경남,6480000,닭,LBI1000088,1045651,6972762
11770,201807,제주,6500000,돼지,LBI1000006,67205,500846
11771,201807,제주,6500000,말,LBI1000007,68,505
11773,201807,제주,6500000,소,LBI1000080,445,3324
11774,201807,제주,6500000,산양,LBI1000087,25,146
11775,201807,제주,6500000,닭,LBI1000088,802691,4951145
11742,201807,충남,6440000,돼지,LBI1000006,165456,1279776
11759,201807,경북,6470000,돼지,LBI1000006,89980,711734
11772,201807,제주,6500000,오리,LBI1000016,12134,88890
11757,201807,전남,6460000,산양,LBI1000087,3235,16035
11750,201807,전북,6450000,토끼,LBI1000018,2440,13759
11743,201807,충남,6440000,말,LBI1000007,7,44
11756,201807,전남,6460000,소,LBI1000080,5191,37772
11744,201807,충남,6440000,소,LBI1000080,2699,21523
11746,201807,충남,6440000,닭,LBI1000088,9547317,58610680
11747,201807,전북,6450000,돼지,LBI1000006,147808,1085959
11748,201807,전북,6450000,말,LBI1000007,3,24
11749,201807,전북,6450000,오리,LBI1000016,978233,6068585
11745,201807,충남,6440000,산양,LBI1000087,1404,7147
11752,201807,전북,6450000,산양,LBI1000087,1,4
11755,201807,전남,6460000,오리,LBI1000016,4095495,21863022
11753,201807,전북,6450000,닭,LBI1000088,44274023,243506326
11754,201807,전남,6460000,돼지,LBI1000006,96023,766505
11751,201807,전북,6450000,소,LBI1000080,1466,12368
11957,201806,충남,6440000,산양,LBI1000087,1029,5743
11964,201806,전북,6450000,닭,LBI1000088,37993016,199232303
11968,201806,전남,6460000,산양,LBI1000087,2669,12800
11967,201806,전남,6460000,소,LBI1000080,4953,32581
11966,201806,전남,6460000,오리,LBI1000016,4107159,17767527
11965,201806,전남,6460000,돼지,LBI1000006,97703,670482
11962,201806,전북,6450000,토끼,LBI1000018,3332,11319
11963,201806,전북,6450000,소,LBI1000080,1470,10902
11961,201806,전북,6450000,오리,LBI1000016,1090374,5090352
11960,201806,전북,6450000,말,LBI1000007,11,21
11959,201806,전북,6450000,돼지,LBI1000006,144788,938151
11956,201806,충남,6440000,소,LBI1000080,2447,18824
11970,201806,경북,6470000,돼지,LBI1000006,92364,621754
11958,201806,충남,6440000,닭,LBI1000088,8435662,49063363
11969,201806,전남,6460000,닭,LBI1000088,6846049,30671017
11977,201806,경남,6480000,소,LBI1000080,8699,64289
11971,201806,경북,6470000,말,LBI1000007,3,21
11972,201806,경북,6470000,소,LBI1000080,6138,45929
11973,201806,경북,6470000,산양,LBI1000087,571,3668
11974,201806,경북,6470000,닭,LBI1000088,8600810,40462873
11975,201806,경남,6480000,돼지,LBI1000006,140774,951248
11976,201806,경남,6480000,오리,LBI1000016,317976,1309695
11978,201806,경남,6480000,산양,LBI1000087,801,4427
11979,201806,경남,6480000,닭,LBI1000088,1102445,5927111
11980,201806,제주,6500000,돼지,LBI1000006,65791,433641
11981,201806,제주,6500000,말,LBI1000007,69,437
11982,201806,제주,6500000,오리,LBI1000016,13125,76756
11983,201806,제주,6500000,소,LBI1000080,361,2879
11954,201806,충남,6440000,말,LBI1000007,1,37
11985,201806,제주,6500000,닭,LBI1000088,735313,4148454
11984,201806,제주,6500000,산양,LBI1000087,22,121
11955,201806,충남,6440000,당나귀,LBI1000023,1,1
11791,201806,경기,6410000,말,LBI1000007,4,11
11953,201806,충남,6440000,돼지,LBI1000006,165981,1114320
11789,201806,울산,6310000,산양,LBI1000087,35,546
11776,201806,대구,6270000,돼지,LBI1000006,31351,213948
11777,201806,대구,6270000,소,LBI1000080,1384,10715
11778,201806,대구,6270000,닭,LBI1000088,1725423,8387173
11779,201806,인천,6280000,돼지,LBI1000006,26150,166026
11780,201806,인천,6280000,소,LBI1000080,1147,7945
11781,201806,인천,6280000,닭,LBI1000088,811367,3286819
11782,201806,광주,6290000,돼지,LBI1000006,18333,133641
11783,201806,광주,6290000,말,LBI1000007,2,4
11784,201806,광주,6290000,소,LBI1000080,1059,6888
11785,201806,대전,6300000,돼지,LBI1000006,21205,129457
11786,201806,대전,6300000,소,LBI1000080,623,4551
11952,201806,충북,6430000,닭,LBI1000088,13037529,77580497
11788,201806,울산,6310000,소,LBI1000080,782,6119
11787,201806,울산,6310000,돼지,LBI1000006,7957,57142
11790,201806,경기,6410000,돼지,LBI1000006,223350,1469688
11799,201806,강원,6420000,닭,LBI1000088,1609558,8494704
11951,201806,충북,6430000,산양,LBI1000087,3316,14810
11803,201806,충북,6430000,소,LBI1000080,11837,85084
11802,201806,충북,6430000,사슴,LBI1000017,5,32
11792,201806,경기,6410000,메추리,LBI1000021,76226,501351
11800,201806,충북,6430000,돼지,LBI1000006,221642,1458067
11801,201806,충북,6430000,오리,LBI1000016,1067953,4824021
11798,201806,강원,6420000,산양,LBI1000087,489,2875
11797,201806,강원,6420000,소,LBI1000080,1853,15582
11796,201806,강원,6420000,돼지,LBI1000006,43400,278946
11795,201806,경기,6410000,닭,LBI1000088,13207352,71142722
11794,201806,경기,6410000,소,LBI1000080,16588,116903
11793,201806,경기,6410000,당나귀,LBI1000023,2,28
11996,201805,울산,6310000,돼지,LBI1000006,9530,49185
11991,201805,인천,6280000,닭,LBI1000088,693789,2475452
11995,201805,대전,6300000,소,LBI1000080,694,3928
11994,201805,대전,6300000,돼지,LBI1000006,22181,108252
11993,201805,광주,6290000,소,LBI1000080,1136,5829
11992,201805,광주,6290000,돼지,LBI1000006,20999,115308
12027,201805,전북,6450000,소,LBI1000080,1702,9432
11990,201805,인천,6280000,소,LBI1000080,1317,6798
11989,201805,인천,6280000,돼지,LBI1000006,28519,139876
11988,201805,대구,6270000,닭,LBI1000088,1753652,6661750
11987,201805,대구,6270000,소,LBI1000080,1725,9331
11986,201805,대구,6270000,돼지,LBI1000006,35252,182597
11998,201805,울산,6310000,산양,LBI1000087,47,511
11997,201805,울산,6310000,소,LBI1000080,1013,5337
12033,201805,전남,6460000,소,LBI1000080,5351,27628
11999,201805,경기,6410000,돼지,LBI1000006,242593,1246338
12026,201805,전북,6450000,토끼,LBI1000018,3893,7987
12029,201805,전북,6450000,닭,LBI1000088,36104745,161239287
12030,201805,전남,6460000,돼지,LBI1000006,118297,572779
12031,201805,전남,6460000,말,LBI1000007,1,8
12032,201805,전남,6460000,오리,LBI1000016,4273093,13660368
12034,201805,전남,6460000,산양,LBI1000087,2416,10131
12035,201805,전남,6460000,닭,LBI1000088,6110466,23824968
12036,201805,경북,6470000,돼지,LBI1000006,101669,529390
12037,201805,경북,6470000,말,LBI1000007,3,18
12038,201805,경북,6470000,소,LBI1000080,7091,39791
12039,201805,경북,6470000,산양,LBI1000087,617,3097
12040,201805,경북,6470000,닭,LBI1000088,7526281,31862063
12042,201805,경남,6480000,말,LBI1000007,17,44
12043,201805,경남,6480000,오리,LBI1000016,327102,991719
12044,201805,경남,6480000,소,LBI1000080,10720,55590
12045,201805,경남,6480000,산양,LBI1000087,800,3626
12046,201805,경남,6480000,닭,LBI1000088,1015726,4824666
