ROW_NUM,YM,CTRD_NM,CTRD_CODE,SLAU_PLACE_NM,LVSTCKSPC_NM,LVSTCKSPC_CODE,THSMON,THSMON_ACMTL
39904,202205,경북,6470000,(주)새한축산,돼지,LBI1000006,13140,66479
40235,202205,경북,6470000,울릉군축산물유통센타,산양,LBI1000087,5,42
39905,202205,경북,6470000,(주)새한축산,소,LBI1000080,511,2745
39906,202205,경북,6470000,(주)새한축산,산양,LBI1000087,22,65
40226,202205,경북,6470000,농협경제지주주식회사고령축산물공판장,돼지,LBI1000006,20558,106679
40227,202205,경북,6470000,농협경제지주주식회사고령축산물공판장,소,LBI1000080,4532,23599
40228,202205,경북,6470000,주식회사 새람,돼지,LBI1000006,10382,51622
40229,202205,경북,6470000,주식회사 새람,말,LBI1000007,4,18
40230,202205,경북,6470000,주식회사 새람,소,LBI1000080,917,4662
40231,202205,경북,6470000,주식회사 새람,산양,LBI1000087,215,691
40232,202205,경북,6470000,(주)삼세,돼지,LBI1000006,23723,112381
40233,202205,경북,6470000,(주)삼세,소,LBI1000080,1239,5897
40234,202205,경북,6470000,울릉군축산물유통센타,소,LBI1000080,22,68
39457,202205,경기,6410000,주식회사 도드람엘피씨,돼지,LBI1000006,53631,263504
39441,202205,경기,6410000,주식회사 우경축산,돼지,LBI1000006,46043,232136
39455,202205,경기,6410000,농업회사 법인 주식회사 대마,닭,LBI1000088,1592775,7485795
39855,202205,전북,6450000,유한회사 엔에프군산엘피씨,소,LBI1000080,155,781
39865,202205,전북,6450000,국립축산과학원,돼지,LBI1000006,30,40
39864,202205,전북,6450000,(주)하림 정읍공장,닭,LBI1000088,5477852,25445985
39863,202205,전북,6450000,(주)코리아더커드,닭,LBI1000088,525679,2726516
39862,202205,전북,6450000,(주)동우팜투테이블,닭,LBI1000088,7238040,32235961
39861,202205,전북,6450000,(주)삼호유황오리,오리,LBI1000016,295343,513866
39860,202205,전북,6450000, 유한회사 금돈,돼지,LBI1000006,22974,133078
39859,202205,전북,6450000,산수들주식회사,소,LBI1000080,207,1095
39858,202205,전북,6450000,산수들주식회사,돼지,LBI1000006,4789,24198
39857,202205,전북,6450000,(주)하림,닭,LBI1000088,11477635,50207259
39856,202205,전북,6450000,(주)농협목우촌 김제육가공공장,돼지,LBI1000006,40094,204313
39854,202205,전북,6450000,유한회사 엔에프군산엘피씨,돼지,LBI1000006,16931,98950
39454,202205,경기,6410000,에비앙푸드(주),닭,LBI1000088,1174470,5293011
39853,202205,전북,6450000,농업회사법인(주)사조원,닭,LBI1000088,4018101,19599578
39852,202205,전북,6450000,(주)부광산업,소,LBI1000080,927,4349
39851,202205,전북,6450000,(주)삼정푸드,돼지,LBI1000006,26873,130904
39850,202205,충남,6440000,(주)티와이,닭,LBI1000088,1873737,8928867
39849,202205,충남,6440000,대전충남양돈농협 포크빌축산물공판장,소,LBI1000080,4518,21282
39848,202205,충남,6440000,대전충남양돈농협 포크빌축산물공판장,돼지,LBI1000006,50818,262805
39847,202205,충남,6440000,주식회사 한국육계유통,닭,LBI1000088,1152225,5863748
39846,202205,충남,6440000,(주)광축,소,LBI1000080,190,1124
39845,202205,충남,6440000,(주)광축,돼지,LBI1000006,12690,63285
39844,202205,충남,6440000,(주)대오,닭,LBI1000088,1651382,7882858
39866,202205,전북,6450000,(주)참프레,오리,LBI1000016,312596,1005666
39867,202205,전북,6450000,(주)참프레,닭,LBI1000088,7304186,34025380
39868,202205,전북,6450000,(주)복수,돼지,LBI1000006,23235,112478
39869,202205,전북,6450000,(주)복수,소,LBI1000080,70,458
39822,202205,충북,6430000,농협경제지주주식회사 음성축산물공판장,돼지,LBI1000006,11147,63534
39889,202205,전남,6460000,(주)오성식품,소,LBI1000080,745,3588
39888,202205,전남,6460000,(주)오성식품,돼지,LBI1000006,7357,36330
39887,202205,전남,6460000,새순천축산,소,LBI1000080,380,2011
39886,202205,전남,6460000,새순천축산,돼지,LBI1000006,10133,53697
39885,202205,전남,6460000,(주)일영이부쳐스,오리,LBI1000016,323871,1282870
39884,202205,전남,6460000,(주)대호축산,소,LBI1000080,233,1184
39883,202205,전남,6460000,(주)대호축산,돼지,LBI1000006,4650,23390
39882,202205,전남,6460000,대원축산(주),소,LBI1000080,723,3242
39881,202205,전남,6460000,대원축산(주),돼지,LBI1000006,1339,8845
39880,202205,전남,6460000,(주)체리부로 금계지점,닭,LBI1000088,2021449,7767453
39879,202205,전남,6460000,농업회사법인주식회사만나,소,LBI1000080,328,1668
39878,202205,전남,6460000,농업회사법인주식회사만나,돼지,LBI1000006,4088,21283
39877,202205,전남,6460000,(주)미스터덕,오리,LBI1000016,474080,1734788
39876,202205,전남,6460000,농협나주축산물공판장,소,LBI1000080,3418,17014
39875,202205,전남,6460000,농협나주축산물공판장,돼지,LBI1000006,17560,87525
39874,202205,전북,6450000,농업회사 법인 한송 주식회사,닭,LBI1000088,344030,344030
39873,202205,전북,6450000,주식회사 정다운 익산공장,오리,LBI1000016,318190,1195966
39872,202205,전북,6450000,도드람김제에프엠씨,돼지,LBI1000006,55141,296752
39871,202205,전북,6450000,주식회사 싱그린에프에스,닭,LBI1000088,1433182,5999042
39870,202205,전북,6450000,한국양토양록축산업협동조합 부안도토장,토끼,LBI1000018,2060,10443
39843,202205,충남,6440000,(주)마니커 천안지점,닭,LBI1000088,3185835,13216766
39842,202205,충남,6440000,금화식품(주) 보령공장,닭,LBI1000088,1410780,6774639
39841,202205,충남,6440000,(주)들녘,닭,LBI1000088,987914,4644960
39430,202205,인천,6280000,삼성식품(주),소,LBI1000080,1177,6219
39432,202205,광주,6290000,삼호축산(주),소,LBI1000080,934,4254
39433,202205,광주,6290000,삼국산업,돼지,LBI1000006,10336,53725
39434,202205,광주,6290000,삼국산업,소,LBI1000080,328,1648
39435,202205,대전,6300000,장원식품,돼지,LBI1000006,16912,87240
39436,202205,대전,6300000,장원식품,소,LBI1000080,570,2927
39437,202205,울산,6310000,(주)한축산업,돼지,LBI1000006,6425,36546
39438,202205,울산,6310000,(주)한축산업,소,LBI1000080,486,2167
39439,202205,울산,6310000,삼와산업주식회사,돼지,LBI1000006,5289,26890
39440,202205,울산,6310000,삼와산업주식회사,소,LBI1000080,404,2065
39442,202205,경기,6410000,주식회사 우경축산,말,LBI1000007,30,101
39443,202205,경기,6410000,주식회사 우경축산,소,LBI1000080,1771,8292
39444,202205,경기,6410000,농협경제지주주식회사농협부천공판장,돼지,LBI1000006,8289,31010
39445,202205,경기,6410000,농협경제지주주식회사농협부천공판장,소,LBI1000080,6305,31052
39446,202205,경기,6410000,(주)협신식품,돼지,LBI1000006,8751,45725
39447,202205,경기,6410000,(주)협신식품,소,LBI1000080,5703,26319
39448,202205,경기,6410000,우진산업,돼지,LBI1000006,19921,105224
39449,202205,경기,6410000,우진산업,말,LBI1000007,1,1
39450,202205,경기,6410000,우진산업,소,LBI1000080,303,1619
39451,202205,경기,6410000,(주)평농,돼지,LBI1000006,15351,73600
39452,202205,경기,6410000,(주)평농,당나귀,LBI1000023,5,12
39453,202205,경기,6410000,(주)평농,소,LBI1000080,509,3604
39431,202205,광주,6290000,삼호축산(주),돼지,LBI1000006,25678,132827
39429,202205,인천,6280000,삼성식품(주),돼지,LBI1000006,30898,161043
39840,202205,충남,6440000,논산계룡축협축산물유통센터,돼지,LBI1000006,47904,245144
39428,202205,인천,6280000,인천식품(주),닭,LBI1000088,893588,3314871
39839,202205,충남,6440000,(주) 신우 에프에스,닭,LBI1000088,3055350,15580297
39838,202205,충남,6440000,사조산업(주) ,돼지,LBI1000006,30528,167958
39837,202205,충남,6440000,화정식품,소,LBI1000080,259,1286
39836,202205,충남,6440000,화정식품,돼지,LBI1000006,10809,57897
39835,202205,충남,6440000,백제나루 영농조합법인,소,LBI1000080,392,1981
39834,202205,충남,6440000,백제나루 영농조합법인,돼지,LBI1000006,26846,145728
39833,202205,충남,6440000,중앙산업,소,LBI1000080,252,1305
39832,202205,충남,6440000,중앙산업,말,LBI1000007,4,34
39831,202205,충남,6440000,중앙산업,돼지,LBI1000006,24634,122572
39830,202205,충남,6440000,산성식품,산양,LBI1000087,1388,6325
39829,202205,충남,6440000,(주)홍주미트,소,LBI1000080,2145,10376
39828,202205,충남,6440000,(주)홍주미트,돼지,LBI1000006,47044,216552
39827,202205,충북,6430000,(주)대산푸드지점,돼지,LBI1000006,17729,95984
39826,202205,충북,6430000,(주)충남에프앤비 충주공장,돼지,LBI1000006,22132,105882
39825,202205,충북,6430000,제천염소도축장,산양,LBI1000087,822,3112
39824,202205,충북,6430000,제천염소도축장,사슴,LBI1000017,8,20
39423,202205,대구,6270000,주식회사민속엘피씨,돼지,LBI1000006,22889,114623
39424,202205,대구,6270000,주식회사민속엘피씨,소,LBI1000080,1176,5345
39425,202205,대구,6270000,풀토래(주),닭,LBI1000088,1671461,7835498
39426,202205,대구,6270000,신흥산업(주),돼지,LBI1000006,13896,72606
39427,202205,대구,6270000,신흥산업(주),소,LBI1000080,680,3465
39823,202205,충북,6430000,농협경제지주주식회사 음성축산물공판장,소,LBI1000080,12689,63469
39892,202205,전남,6460000,(주)중앙축산농업회사법인 1공장,돼지,LBI1000006,36211,179550
34039,202204,전남,6460000,새순천축산,소,LBI1000080,388,1631
34414,202204,제주,6500000,제주축협축산물공판장,산양,LBI1000087,37,121
34404,202204,경남,6480000,부경양돈협동조합통합부경축산물공판장,소,LBI1000080,9484,31822
34405,202204,경남,6480000,농업회사법인 서라벌 주식회사,돼지,LBI1000006,24330,96600
34406,202204,경남,6480000,우성,산양,LBI1000087,1359,4304
34407,202204,경남,6480000,농업회사법인현대씨앤에프주식회사,닭,LBI1000088,36855,468833
34408,202204,경남,6480000,창녕축산물공판장,소,LBI1000080,2251,8612
34409,202204,제주,6500000,건강한닭영농조합법인,닭,LBI1000088,370255,1310995
34410,202204,제주,6500000,제주축협축산물공판장,돼지,LBI1000006,37554,158479
34411,202204,제주,6500000,제주축협축산물공판장,말,LBI1000007,115,369
34412,202204,제주,6500000,제주축협축산물공판장,사슴,LBI1000017,5,5
34413,202204,제주,6500000,제주축협축산물공판장,소,LBI1000080,482,1793
34415,202204,제주,6500000,농업회사법인(주)한라씨에프엔,닭,LBI1000088,248285,975613
34402,202204,경남,6480000,주식회사 정다운 하동공장,오리,LBI1000016,153386,511308
34416,202204,제주,6500000,제주양돈축산업협동조합 축산물종합유통센터,돼지,LBI1000006,35501,144318
34071,202204,경북,6470000,구미칠곡축협(축산물유통센터),소,LBI1000080,156,723
34070,202204,경북,6470000,구미칠곡축협(축산물유통센터),돼지,LBI1000006,16236,66763
34069,202204,경북,6470000,울릉군축산물유통센타,산양,LBI1000087,6,37
34068,202204,경북,6470000,울릉군축산물유통센타,소,LBI1000080,14,46
34067,202204,경북,6470000,울릉군축산물유통센타,돼지,LBI1000006,2,6
34066,202204,경북,6470000,(주)삼세,소,LBI1000080,1244,4658
34065,202204,경북,6470000,(주)삼세,돼지,LBI1000006,21748,88658
34064,202204,경북,6470000,주식회사 새람,산양,LBI1000087,157,476
34063,202204,경북,6470000,주식회사 새람,소,LBI1000080,937,3745
34403,202204,경남,6480000,부경양돈협동조합통합부경축산물공판장,돼지,LBI1000006,66631,270031
34401,202204,경남,6480000,주식회사해드림엘피씨,돼지,LBI1000006,54495,221101
33987,202204,충남,6440000,백제나루 영농조합법인,소,LBI1000080,373,1589
34000,202204,충남,6440000,대전충남양돈농협 포크빌축산물공판장,돼지,LBI1000006,52425,211987
33989,202204,충남,6440000,화정식품,소,LBI1000080,207,1027
33990,202204,충남,6440000,사조산업(주) ,돼지,LBI1000006,31274,137430
33991,202204,충남,6440000,(주) 신우 에프에스,닭,LBI1000088,2939661,12524947
33992,202204,충남,6440000,논산계룡축협축산물유통센터,돼지,LBI1000006,49100,197240
33993,202204,충남,6440000,(주)들녘,닭,LBI1000088,835624,3657046
33994,202204,충남,6440000,금화식품(주) 보령공장,닭,LBI1000088,1342952,5363859
33996,202204,충남,6440000,(주)대오,닭,LBI1000088,1505780,6231476
33997,202204,충남,6440000,(주)광축,돼지,LBI1000006,12660,50595
33998,202204,충남,6440000,(주)광축,소,LBI1000080,199,934
33999,202204,충남,6440000,주식회사 한국육계유통,닭,LBI1000088,1069932,4711523
34001,202204,충남,6440000,대전충남양돈농협 포크빌축산물공판장,소,LBI1000080,4431,16764
34400,202204,경남,6480000,제일리버스(주),산양,LBI1000087,32,154
34002,202204,충남,6440000,(주)티와이,닭,LBI1000088,1719592,7055130
34003,202204,전북,6450000,(주)삼정푸드,돼지,LBI1000006,25963,104031
34004,202204,전북,6450000,(주)부광산업,소,LBI1000080,870,3422
34005,202204,전북,6450000,농업회사법인(주)사조원,닭,LBI1000088,3569065,15581477
34006,202204,전북,6450000,유한회사 엔에프군산엘피씨,돼지,LBI1000006,20217,82019
34007,202204,전북,6450000,유한회사 엔에프군산엘피씨,소,LBI1000080,148,626
34008,202204,전북,6450000,(주)농협목우촌 김제육가공공장,돼지,LBI1000006,40828,164219
34009,202204,전북,6450000,(주)하림,닭,LBI1000088,10846209,38729624
34010,202204,전북,6450000,산수들주식회사,돼지,LBI1000006,4702,19409
34399,202204,경남,6480000,제일리버스(주),소,LBI1000080,91,526
34062,202204,경북,6470000,주식회사 새람,말,LBI1000007,3,14
34061,202204,경북,6470000,주식회사 새람,돼지,LBI1000006,10006,41240
34060,202204,경북,6470000,농협경제지주주식회사고령축산물공판장,소,LBI1000080,4683,19067
34022,202204,전북,6450000,(주)복수,소,LBI1000080,85,388
34032,202204,전남,6460000,(주)체리부로 금계지점,닭,LBI1000088,1957088,5746004
34031,202204,전남,6460000,농업회사법인주식회사만나,소,LBI1000080,326,1340
34030,202204,전남,6460000,농업회사법인주식회사만나,돼지,LBI1000006,4248,17195
34029,202204,전남,6460000,(주)미스터덕,오리,LBI1000016,389106,1260708
34028,202204,전남,6460000,농협나주축산물공판장,소,LBI1000080,3386,13596
34027,202204,전남,6460000,농협나주축산물공판장,돼지,LBI1000006,16644,69965
34026,202204,전북,6450000,주식회사 정다운 익산공장,오리,LBI1000016,259467,877776
34025,202204,전북,6450000,도드람김제에프엠씨,돼지,LBI1000006,50332,241611
34024,202204,전북,6450000,주식회사 싱그린에프에스,닭,LBI1000088,1112617,4565860
34023,202204,전북,6450000,한국양토양록축산업협동조합 부안도토장,토끼,LBI1000018,2344,8383
34021,202204,전북,6450000,(주)복수,돼지,LBI1000006,20112,89243
34059,202204,경북,6470000,농협경제지주주식회사고령축산물공판장,돼지,LBI1000006,20265,86121
34020,202204,전북,6450000,(주)참프레,닭,LBI1000088,7024897,26721194
34019,202204,전북,6450000,(주)참프레,오리,LBI1000016,201715,693070
34018,202204,전북,6450000,국립축산과학원,소,LBI1000080,8,13
34017,202204,전북,6450000,국립축산과학원,돼지,LBI1000006,10,10
34016,202204,전북,6450000,(주)하림 정읍공장,닭,LBI1000088,5240279,19968133
34015,202204,전북,6450000,(주)코리아더커드,닭,LBI1000088,611888,2200837
34014,202204,전북,6450000,(주)동우팜투테이블,닭,LBI1000088,6691081,24997921
34013,202204,전북,6450000,(주)삼호유황오리,오리,LBI1000016,90539,218523
34012,202204,전북,6450000, 유한회사 금돈,돼지,LBI1000006,25030,110104
34011,202204,전북,6450000,산수들주식회사,소,LBI1000080,195,888
34033,202204,전남,6460000,대원축산(주),돼지,LBI1000006,1422,7506
34034,202204,전남,6460000,대원축산(주),소,LBI1000080,683,2519
34035,202204,전남,6460000,(주)대호축산,돼지,LBI1000006,5491,18740
34036,202204,전남,6460000,(주)대호축산,소,LBI1000080,230,951
34058,202204,경북,6470000,(주)새한축산,산양,LBI1000087,12,43
34057,202204,경북,6470000,(주)새한축산,소,LBI1000080,513,2234
34056,202204,경북,6470000,(주)새한축산,돼지,LBI1000006,13101,53339
34055,202204,전남,6460000,가온축산,산양,LBI1000087,1917,6534
34054,202204,전남,6460000,농업회사법인(유)참푸른글로벌,소,LBI1000080,116,484
34053,202204,전남,6460000,농업회사법인(유)참푸른글로벌,돼지,LBI1000006,28206,114653
34052,202204,전남,6460000,(주)보성녹돈,돼지,LBI1000006,7234,32223
34051,202204,전남,6460000,(주)금화,닭,LBI1000088,1832266,7139113
34050,202204,전남,6460000,농업회사법인 주식회사 다솔,오리,LBI1000016,1408350,4757896
34049,202204,전남,6460000,농업회사법인녹색흑염소주식회사,산양,LBI1000087,1667,6206
34048,202204,전남,6460000,(주)정다운,오리,LBI1000016,613254,2283568
34047,202204,전남,6460000,농업회사법인 (주)사조원 나주공장(오리),오리,LBI1000016,607736,2106739
34046,202204,전남,6460000,농업회사법인 (주)사조원 나주공장(삼계),닭,LBI1000088,968519,3727201
34045,202204,전남,6460000,(주)중앙축산농업회사법인 1공장,소,LBI1000080,457,1958
34044,202204,전남,6460000,(주)중앙축산농업회사법인 1공장,돼지,LBI1000006,33816,143339
34043,202204,전남,6460000,함평축산물종합처리장(주)농업회사법인,소,LBI1000080,506,1741
34042,202204,전남,6460000,함평축산물종합처리장(주)농업회사법인,돼지,LBI1000006,18541,74092
34041,202204,전남,6460000,(주)오성식품,소,LBI1000080,699,2843
34040,202204,전남,6460000,(주)오성식품,돼지,LBI1000006,7226,28973
34038,202204,전남,6460000,새순천축산,돼지,LBI1000006,10972,43564
34037,202204,전남,6460000,(주)일영이부쳐스,오리,LBI1000016,304127,958999
33988,202204,충남,6440000,화정식품,돼지,LBI1000006,10888,47088
33995,202204,충남,6440000,(주)마니커 천안지점,닭,LBI1000088,2790647,10030931
33986,202204,충남,6440000,백제나루 영농조합법인,돼지,LBI1000006,26282,118882
40288,202204,경기,6410000,우진산업,돼지,LBI1000006,21906,85303
40290,202204,경기,6410000,(주)평농,돼지,LBI1000006,15343,58249
40291,202204,경기,6410000,(주)평농,당나귀,LBI1000023,2,7
40292,202204,경기,6410000,(주)평농,소,LBI1000080,634,3095
40293,202204,경기,6410000,에비앙푸드(주),닭,LBI1000088,1096468,4118541
40294,202204,경기,6410000,농업회사 법인 주식회사 대마,닭,LBI1000088,1501357,5893020
40295,202204,경기,6410000,(주)한강식품,닭,LBI1000088,3019721,10778038
40296,202204,경기,6410000,주식회사 도드람엘피씨,돼지,LBI1000006,56111,209873
40297,202204,경기,6410000,주식회사 도드람엘피씨,소,LBI1000080,5474,23247
40298,202204,경기,6410000,포천농축산(주),돼지,LBI1000006,23029,95250
40299,202204,경기,6410000,포천농축산(주),소,LBI1000080,492,2376
40300,202204,경기,6410000,(주)마니커 동두천지점,닭,LBI1000088,3363643,12643507
40301,202204,경기,6410000,(주)청정계,닭,LBI1000088,66143,1354955
40302,202204,경기,6410000,농업회사법인정우식품(주),닭,LBI1000088,977753,3799183
40303,202204,경기,6410000,농업회사법인주식회사 경기엘피씨,돼지,LBI1000006,43866,165743
40304,202204,경기,6410000,농업회사법인주식회사 경기엘피씨,소,LBI1000080,314,1298
40305,202204,경기,6410000,영농조합법인 김포축산,메추리,LBI1000021,68509,271347
40306,202204,경기,6410000,한국축산혁신협동조합,산양,LBI1000087,524,2010
40307,202204,경기,6410000,한국축산혁신협동조합,닭,LBI1000088,8222,25221
40308,202204,경기,6410000,농업회사법인 (주)조아라한방토종닭,닭,LBI1000088,285,345
33985,202204,충남,6440000,중앙산업,소,LBI1000080,230,1053
40310,202204,강원,6420000,(주)현진,닭,LBI1000088,533583,2029638
40311,202204,강원,6420000,주식회사 한다운에프에스엘,소,LBI1000080,252,1072
40312,202204,강원,6420000,철원한양영농조합축산물종합처리장,돼지,LBI1000006,8713,38381
40289,202204,경기,6410000,우진산업,소,LBI1000080,291,1316
40287,202204,경기,6410000,(주)협신식품,소,LBI1000080,5281,20616
40314,202204,강원,6420000,사단법인 평창기업,소,LBI1000080,324,1594
40286,202204,경기,6410000,(주)협신식품,돼지,LBI1000006,9156,36974
40263,202204,대구,6270000,주식회사민속엘피씨,돼지,LBI1000006,21827,91734
40264,202204,대구,6270000,주식회사민속엘피씨,소,LBI1000080,1227,4169
40265,202204,대구,6270000,풀토래(주),닭,LBI1000088,1556015,6164037
40266,202204,대구,6270000,신흥산업(주),돼지,LBI1000006,13666,58710
40267,202204,대구,6270000,신흥산업(주),소,LBI1000080,598,2785
40268,202204,인천,6280000,인천식품(주),닭,LBI1000088,690831,2421283
40269,202204,인천,6280000,삼성식품(주),돼지,LBI1000006,35404,130145
40270,202204,인천,6280000,삼성식품(주),소,LBI1000080,1220,5042
40271,202204,광주,6290000,삼호축산(주),돼지,LBI1000006,25977,107149
40272,202204,광주,6290000,삼호축산(주),소,LBI1000080,891,3320
40273,202204,광주,6290000,삼국산업,돼지,LBI1000006,11321,43389
40274,202204,광주,6290000,삼국산업,소,LBI1000080,282,1320
40275,202204,대전,6300000,장원식품,돼지,LBI1000006,16503,70328
40276,202204,대전,6300000,장원식품,소,LBI1000080,481,2357
40277,202204,울산,6310000,(주)한축산업,돼지,LBI1000006,6876,30121
40278,202204,울산,6310000,(주)한축산업,소,LBI1000080,390,1681
40279,202204,울산,6310000,삼와산업주식회사,돼지,LBI1000006,5308,21601
40280,202204,울산,6310000,삼와산업주식회사,소,LBI1000080,357,1661
40281,202204,경기,6410000,주식회사 우경축산,돼지,LBI1000006,46481,186093
40282,202204,경기,6410000,주식회사 우경축산,말,LBI1000007,22,71
40283,202204,경기,6410000,주식회사 우경축산,소,LBI1000080,1650,6521
40284,202204,경기,6410000,농협경제지주주식회사농협부천공판장,돼지,LBI1000006,7589,22721
40285,202204,경기,6410000,농협경제지주주식회사농협부천공판장,소,LBI1000080,6045,24747
40313,202204,강원,6420000,사단법인 평창기업,돼지,LBI1000006,2781,10854
40309,202204,강원,6420000,주식회사 횡성케이씨,소,LBI1000080,939,4380
40315,202204,강원,6420000,(주)해마로,닭,LBI1000088,1293904,5162560
34393,202204,경북,6470000,(주)소백산한우,산양,LBI1000087,71,200
34395,202204,경북,6470000,농업회사법인 문경통도리 토종닭 주식회사,꿩,LBI1000022,100,100
34396,202204,경북,6470000,농업회사법인 문경통도리 토종닭 주식회사,닭,LBI1000088,422,757
34397,202204,경남,6480000,(주)한려식품,닭,LBI1000088,157219,1123998
40316,202204,강원,6420000,우리손에프앤지 농업회사법인 (주) 강원엘피씨,돼지,LBI1000006,32914,139975
33966,202204,충북,6430000,주식회사 모란식품,오리,LBI1000016,156812,644486
33967,202204,충북,6430000,(주)농협목우촌,닭,LBI1000088,2059071,8088033
33968,202204,충북,6430000,(주)팜스코,돼지,LBI1000006,30566,126887
33969,202204,충북,6430000,동아식품,돼지,LBI1000006,14126,54620
33970,202204,충북,6430000,동아식품,소,LBI1000080,153,813
33971,202204,충북,6430000,농업회사법인(주)주원산오리,오리,LBI1000016,228951,1058242
33972,202204,충북,6430000,예성실업,산양,LBI1000087,655,2159
33973,202204,충북,6430000,충청산업,산양,LBI1000087,1191,4126
33974,202204,충북,6430000,농협경제지주주식회사 음성축산물공판장,돼지,LBI1000006,12487,52387
33975,202204,충북,6430000,농협경제지주주식회사 음성축산물공판장,소,LBI1000080,12650,50780
33976,202204,충북,6430000,제천염소도축장,사슴,LBI1000017,1,12
33977,202204,충북,6430000,제천염소도축장,산양,LBI1000087,666,2290
33978,202204,충북,6430000,(주)충남에프앤비 충주공장,돼지,LBI1000006,23521,83750
33979,202204,충북,6430000,(주)대산푸드지점,돼지,LBI1000006,19797,78255
33980,202204,충남,6440000,(주)홍주미트,돼지,LBI1000006,44463,169508
33981,202204,충남,6440000,(주)홍주미트,소,LBI1000080,2071,8231
33982,202204,충남,6440000,산성식품,산양,LBI1000087,1450,4937
33983,202204,충남,6440000,중앙산업,돼지,LBI1000006,23819,97938
33984,202204,충남,6440000,중앙산업,말,LBI1000007,7,30
34394,202204,경북,6470000,농업회사법인 김천염소산업(주),산양,LBI1000087,264,864
34398,202204,경남,6480000,제일리버스(주),돼지,LBI1000006,26202,120024
34392,202204,경북,6470000,(주)소백산한우,소,LBI1000080,721,3435
40325,202204,충북,6430000,(주) 팜스토리 한냉,돼지,LBI1000006,55798,227340
40317,202204,강원,6420000,우리손에프앤지 농업회사법인 (주) 강원엘피씨,소,LBI1000080,719,3364
40318,202204,강원,6420000,행구축산,면양,LBI1000086,12,43
40319,202204,강원,6420000,행구축산,산양,LBI1000087,402,1400
40320,202204,강원,6420000,춘천흑염소도축장,산양,LBI1000087,351,1223
40321,202204,충북,6430000,한우영농조합법인맥우,돼지,LBI1000006,16507,70138
40323,202204,충북,6430000,(주)부농산업,돼지,LBI1000006,1480,5256
40324,202204,충북,6430000,(주)부농산업,소,LBI1000080,216,1030
40322,202204,충북,6430000,한우영농조합법인맥우,소,LBI1000080,383,1529
40326,202204,충북,6430000,(주) 팜스토리 한냉,소,LBI1000080,951,3998
40327,202204,충북,6430000,주식회사 금보식품 제천지점,닭,LBI1000088,984350,3788625
40328,202204,충북,6430000,(주)박달재엘피씨(LPC),돼지,LBI1000006,26958,113123
40329,202204,충북,6430000,(주)박달재엘피씨(LPC),소,LBI1000080,331,1306
40330,202204,충북,6430000,대성실업(주),돼지,LBI1000006,22121,98969
40331,202204,충북,6430000,(주)체리부로,닭,LBI1000088,4948716,18757441
34390,202204,경북,6470000,(주)올품,닭,LBI1000088,7049408,26079557
34391,202204,경북,6470000,(주)소백산한우,돼지,LBI1000006,13769,47560
34914,202203,경북,6470000,울릉군축산물유통센타,소,LBI1000080,11,32
34921,202203,경북,6470000,(주)소백산한우,산양,LBI1000087,52,129
34920,202203,경북,6470000,(주)소백산한우,소,LBI1000080,709,2714
34919,202203,경북,6470000,(주)소백산한우,돼지,LBI1000006,12394,33791
34918,202203,경북,6470000,(주)올품,닭,LBI1000088,7083608,19030149
34917,202203,경북,6470000,구미칠곡축협(축산물유통센터),소,LBI1000080,157,567
34916,202203,경북,6470000,구미칠곡축협(축산물유통센터),돼지,LBI1000006,17079,50527
34915,202203,경북,6470000,울릉군축산물유통센타,산양,LBI1000087,5,31
34911,202203,경북,6470000,(주)삼세,돼지,LBI1000006,24078,66910
34913,202203,경북,6470000,울릉군축산물유통센타,돼지,LBI1000006,4,4
34906,202203,경북,6470000,농협경제지주주식회사고령축산물공판장,소,LBI1000080,4469,14384
34494,202203,충북,6430000,(주)팜스코,돼지,LBI1000006,34580,96321
34912,202203,경북,6470000,(주)삼세,소,LBI1000080,1156,3414
34910,202203,경북,6470000,주식회사 새람,산양,LBI1000087,133,319
34909,202203,경북,6470000,주식회사 새람,소,LBI1000080,803,2808
34908,202203,경북,6470000,주식회사 새람,말,LBI1000007,5,11
34907,202203,경북,6470000,주식회사 새람,돼지,LBI1000006,10533,31234
34495,202203,충북,6430000,동아식품,돼지,LBI1000006,15240,40494
34423,202203,인천,6280000,삼성식품(주),돼지,LBI1000006,37119,94741
34493,202203,충북,6430000,(주)농협목우촌,닭,LBI1000088,2246231,6028962
34443,202203,경기,6410000,우진산업,당나귀,LBI1000023,2,3
34436,202203,경기,6410000,주식회사 우경축산,말,LBI1000007,28,49
34437,202203,경기,6410000,주식회사 우경축산,소,LBI1000080,1580,4871
34438,202203,경기,6410000,농협경제지주주식회사농협부천공판장,돼지,LBI1000006,6870,15132
34439,202203,경기,6410000,농협경제지주주식회사농협부천공판장,소,LBI1000080,5305,18702
34440,202203,경기,6410000,(주)협신식품,돼지,LBI1000006,10696,27818
34441,202203,경기,6410000,(주)협신식품,소,LBI1000080,5407,15335
34442,202203,경기,6410000,우진산업,돼지,LBI1000006,24330,63397
34444,202203,경기,6410000,우진산업,소,LBI1000080,317,1025
34434,202203,울산,6310000,삼와산업주식회사,소,LBI1000080,353,1304
34445,202203,경기,6410000,(주)평농,돼지,LBI1000006,16566,42906
34446,202203,경기,6410000,(주)평농,말,LBI1000007,1,1
34447,202203,경기,6410000,(주)평농,당나귀,LBI1000023,2,5
34448,202203,경기,6410000,(주)평농,소,LBI1000080,721,2461
